Forest name	Forest size	Steiner nodes	Prizes in forest	Total prizes	UBC degree	UBC degree / forest size
prizes_beta1.75_mu0.095_omega4.5_seed835_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed836_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed837_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed838_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed839_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed83_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed840_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed841_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed842_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed843_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed844_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed845_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed846_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed847_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed848_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed849_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed84_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed850_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed851_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed852_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed853_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed854_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed855_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed856_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed857_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed858_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed859_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed85_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed860_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed861_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed862_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed863_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed864_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed865_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed866_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed867_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed868_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed869_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed86_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed870_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed871_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed872_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed873_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed874_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed875_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed876_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed877_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed878_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed879_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed87_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed880_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed881_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed882_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed883_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed884_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed885_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed886_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed887_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed888_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed889_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed88_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed890_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed891_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed892_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed893_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed894_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed895_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed896_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed897_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed898_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed899_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed89_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed8_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed900_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed901_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed902_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed903_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed904_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed905_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed906_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed907_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed908_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed909_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed90_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed910_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed911_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed912_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed913_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed914_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed915_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed916_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed917_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed918_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed919_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed91_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed920_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed921_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed922_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed923_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed924_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed925_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed926_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed927_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed928_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed929_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed92_optimalForest.sif	249	3	246	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed930_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed931_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed932_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed933_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed934_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed935_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed936_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed937_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed938_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed939_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed93_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed940_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed941_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed942_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed943_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed944_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed945_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed946_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed947_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed948_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed949_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed94_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed950_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed951_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed952_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed953_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed954_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed955_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed956_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed957_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed958_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed959_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed95_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed960_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed961_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed962_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed963_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed964_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed965_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed966_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed967_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed968_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed969_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed96_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed970_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed971_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed972_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed973_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed974_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed975_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed976_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed977_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed978_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed979_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed97_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed980_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed981_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed982_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed983_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed984_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed985_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed986_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed987_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed988_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed989_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed98_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed990_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed991_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed992_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed993_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed994_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed995_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed996_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed997_optimalForest.sif	248	3	245	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed998_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed999_optimalForest.sif	246	3	243	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed99_optimalForest.sif	247	3	244	1596	0	0.000000
prizes_beta1.75_mu0.095_omega4.5_seed9_optimalForest.sif	246	3	243	1596	0	0.000000
