etype=CatSet(acetylation|cxcx|cxorf|deacetylation|demethylation|deubiquitination|downstr_source|glycosylation|incomplex|kinasesubstrate|literature|literaturephos|metapath|methylation|modification|neddrub1ylation|phosdephos|phosphatasesubstrate|ppi|prenylation|proteolyticprocessing|rbp_protein|sumoylation|ubiquitination|dna_bind|rna_bind|translate)	geneA	geneB	dir	sign	source	pmid
rbp_protein	YOR198C	YOL030W	1	0	hogan
rbp_protein	YER165W	YDL114WA	1	0	hogan
rbp_protein	YNL016W	YDR464W	1	0	hogan
rbp_protein	YGR192C	Q0045	1	0	hogan
rbp_protein	YDR432W	YOL120C	1	0	hogan
rbp_protein	YPR129W	YOR043W	1	0	tsvetanova
rbp_protein	YPL184C	YPR156C	1	0	hogan
rbp_protein	YPR129W	YOR233W	1	0	tsvetanova
rbp_protein	YJL080C	YER058W	1	0	hogan
rbp_protein	YER165W	YIL069C	1	0	hogan
rbp_protein	YJL080C	YER123W	1	0	hogan
rbp_protein	YNL016W	YER131W	1	0	hogan
rbp_protein	YPR129W	YNL332W	1	0	tsvetanova
rbp_protein	YBR222C	YEL060C	1	0	tsvetanova
rbp_protein	YNL016W	YER133W	1	0	hogan
rbp_protein	YPR129W	YML070W	1	0	tsvetanova
rbp_protein	YPR042C	YPR157W	1	0	hogan
rbp_protein	YNL016W	YLR319C	1	0	hogan
rbp_protein	YML117W	YLR185W	1	0	hogan
rbp_protein	YIR034C	YFL058W	1	0	tsvetanova
rbp_protein	YPL184C	YGR205W	1	0	hogan
rbp_protein	YOR198C	YER166W	1	0	hogan
rbp_protein	YJL080C	YBR067C	1	0	hogan
rbp_protein	YOR362C	YOR185C	1	0	scherrer
rbp_protein	YNL016W	YAR033W	1	0	hogan
rbp_protein	YOR094W	YNR045W	1	0	tsvetanova
rbp_protein	YER165W	YDR003WA	1	0	hogan
rbp_protein	YPR129W	YDR145W	1	0	tsvetanova
rbp_protein	YER165W	YNL149C	1	0	hogan
rbp_protein	YER072W	YKL010C	1	0	tsvetanova
rbp_protein	YER151C	YLR179C	1	0	tsvetanova
rbp_protein	YPR129W	YOL015W	1	0	tsvetanova
rbp_protein	YPL178W	YCR020CA	1	0	hogan
rbp_protein	YIR034C	YCL016C	1	0	tsvetanova
rbp_protein	YLR197W	YLR159W	1	0	hogan
rbp_protein	YNL016W	YMR013C	1	0	hogan
rbp_protein	YBR222C	YKL051W	1	0	tsvetanova
rbp_protein	YJL080C	YOR372C	1	0	hogan
rbp_protein	YNL251C	YGL166W	1	0	hogan
rbp_protein	YNL251C	YBR119W	1	0	hogan
rbp_protein	YER165W	YPR166C	1	0	hogan
rbp_protein	YER165W	YKL190W	1	0	hogan
rbp_protein	YOR141C	YGR212W	1	0	tsvetanova
rbp_protein	YER151C	YOR116C	1	0	tsvetanova
rbp_protein	YGL014W	YOR252W	1	0	hogan
rbp_protein	YPR129W	YHL039W	1	0	tsvetanova
rbp_protein	YPL178W	YKR057W	1	0	hogan
rbp_protein	YGL122C	YNR037C	1	0	hogan
rbp_protein	YJL080C	YJL197W	1	0	hogan
rbp_protein	YPR129W	YER016W	1	0	tsvetanova
rbp_protein	YPL184C	YIL123W	1	0	hogan
rbp_protein	YPL190C	YPL055C	1	0	hogan
rbp_protein	YNL016W	YPL252C	1	0	hogan
rbp_protein	YBR222C	YBR043C	1	0	tsvetanova
rbp_protein	YNL016W	YHR056C	1	0	hogan
rbp_protein	YIR034C	YLR377C	1	0	tsvetanova
rbp_protein	YOR141C	YBR021W	1	0	tsvetanova
rbp_protein	YJL080C	YNL330C	1	0	hogan
rbp_protein	YER165W	YGR283C	1	0	hogan
rbp_protein	YIL062C	YIL111W	1	0	tsvetanova
rbp_protein	YGL122C	YOR264W	1	0	hogan
rbp_protein	YPR129W	YFR030W	1	0	tsvetanova
rbp_protein	YPR129W	YGL163C	1	0	tsvetanova
rbp_protein	YER165W	YLR363WA	1	0	hogan
rbp_protein	YPR129W	YOR157C	1	0	tsvetanova
rbp_protein	YOR094W	YOR233W	1	0	tsvetanova
rbp_protein	YER165W	SNR77	1	0	hogan
rbp_protein	YLR197W	SNR63	1	0	hogan
rbp_protein	YNL251C	YNL301C	1	0	hogan
rbp_protein	YIR034C	YMR081C	1	0	tsvetanova
rbp_protein	YBL032W	YLR413W	1	0	hogan
rbp_protein	YLR017W	YIL060W	1	0	scherrer
rbp_protein	YJL080C	YDR064W	1	0	hogan
rbp_protein	YBR072W	YKL205W	1	0	tsvetanova
rbp_protein	YIR034C	YGR202C	1	0	tsvetanova
rbp_protein	YGL122C	YMR184W	1	0	hogan
rbp_protein	YPR129W	YKL126W	1	0	tsvetanova
rbp_protein	YNL016W	YKL106W	1	0	hogan
rbp_protein	YCL011C	YOR123C	1	0	hogan
rbp_protein	YGR159C	YJR058C	1	0	hogan
rbp_protein	YPR129W	YML020W	1	0	tsvetanova
rbp_protein	YPR129W	YPR094W	1	0	tsvetanova
rbp_protein	YIR034C	YEL027W	1	0	tsvetanova
rbp_protein	YPR129W	YEL055C	1	0	tsvetanova
rbp_protein	YIR034C	YML120C	1	0	tsvetanova
